"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12.5 kV Losses", "0.415 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "12.5 kV Line Loss", "0.415 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "12.5 kV Load Loss", "0.415 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "12.5 kV No Load Loss", "0.415 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "12.5 kV Load Energy", "0.415 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
3702, 1980.12, 908.968, 7124.36, 7725.83, 1922.78, 815.157, 6903.6, 7386.73, 0, 0, 0, 0, 57.3789, 93.651, 220.76, 361.064, 13.7613, 6.41594, 43.6175, 87.235, 180.919, 44.1306, 8.75462, 48.6242, 5.71795, 0.369245, 6.0872, 2.66742, 0, 0, 0, 0, 55.8656, 1.51321, 0, 0, 0, 0, 0, 7.24141, 1.51321, 0, 0, 0, 0, 0, 5.00672, 0, 0, 0, 0, 0, 0, 43.6175, 0, 0, 0, 0, 0, 0, 0, 1922.78, 0, 0, 0, 0, 0
3703, 2049.98, 938.484, 7124.36, 7725.83, 1991.69, 843.122, 6903.6, 7386.73, 0, 0, 0, 0, 58.3383, 95.197, 220.76, 361.064, 14.7727, 8.06581, 43.5656, 87.1312, 180.919, 44.1306, 9.39624, 48.942, 6.12995, 0.396879, 6.52683, 2.86941, 0, 0, 0, 0, 56.7057, 1.63262, 0, 0, 0, 0, 0, 7.76362, 1.63262, 0, 0, 0, 0, 0, 5.37646, 0, 0, 0, 0, 0, 0, 43.5656, 0, 0, 0, 0, 0, 0, 0, 1991.69, 0, 0, 0, 0, 0
3704, 2339.05, 1060.38, 7124.36, 7725.83, 2276.64, 957.614, 6903.6, 7386.73, 0, 0, 0, 0, 62.5936, 102.114, 220.76, 361.064, 19.2428, 15.4127, 43.3507, 86.7015, 180.919, 44.1306, 12.2417, 50.3519, 7.97405, 0.514774, 8.48882, 3.75286, 0, 0, 0, 0, 60.4598, 2.13381, 0, 0, 0, 0, 0, 10.1079, 2.13381, 0, 0, 0, 0, 0, 7.00116, 0, 0, 0, 0, 0, 0, 43.3507, 0, 0, 0, 0, 0, 0, 0, 2276.64, 0, 0, 0, 0, 0
3705, 2474.35, 1117, 7124.36, 7725.83, 2409.66, 1011.02, 6903.6, 7386.73, 0, 0, 0, 0, 64.7784, 105.674, 220.76, 361.064, 21.5276, 19.1726, 43.2508, 86.5015, 180.919, 44.1306, 13.6984, 51.08, 8.9197, 0.577761, 9.49746, 4.20093, 0, 0, 0, 0, 62.3831, 2.39521, 0, 0, 0, 0, 0, 11.3032, 2.39521, 0, 0, 0, 0, 0, 7.82921, 0, 0, 0, 0, 0, 0, 43.2508, 0, 0, 0, 0, 0, 0, 0, 2409.66, 0, 0, 0, 0, 0
3706, 2722.62, 1220.76, 7124.36, 7725.83, 2653.66, 1107.46, 6903.6, 7386.73, 0, 0, 0, 0, 69.1188, 112.754, 220.76, 361.064, 26.0517, 26.6193, 43.0671, 86.1342, 180.919, 44.1306, 16.5823, 52.5365, 10.7935, 0.700305, 11.4938, 5.08849, 0, 0, 0, 0, 66.2123, 2.90647, 0, 0, 0, 0, 0, 13.6758, 2.90647, 0, 0, 0, 0, 0, 9.46935, 0, 0, 0, 0, 0, 0, 43.0671, 0, 0, 0, 0, 0, 0, 0, 2653.66, 0, 0, 0, 0, 0
3707, 2732.32, 1224.69, 7124.36, 7725.83, 2663.01, 1111.6, 6903.6, 7386.73, 0, 0, 0, 0, 69.316, 113.063, 220.76, 361.064, 26.2559, 26.9428, 43.0601, 86.1202, 180.919, 44.1306, 16.7098, 52.6062, 10.8726, 0.707127, 11.5797, 5.13009, 0, 0, 0, 0, 66.3796, 2.93634, 0, 0, 0, 0, 0, 13.7735, 2.93634, 0, 0, 0, 0, 0, 9.54606, 0, 0, 0, 0, 0, 0, 43.0601, 0, 0, 0, 0, 0, 0, 0, 2663.01, 0, 0, 0, 0, 0
3708, 2683.66, 1204.38, 7124.36, 7725.83, 2615.23, 1092.9, 6903.6, 7386.73, 0, 0, 0, 0, 68.3999, 111.589, 220.76, 361.064, 25.3037, 25.3961, 43.0962, 86.1924, 180.919, 44.1306, 16.1049, 52.2951, 10.4849, 0.681704, 11.1666, 4.93828, 0, 0, 0, 0, 65.5755, 2.82444, 0, 0, 0, 0, 0, 13.2804, 2.82444, 0, 0, 0, 0, 0, 9.19884, 0, 0, 0, 0, 0, 0, 43.0962, 0, 0, 0, 0, 0, 0, 0, 2615.23, 0, 0, 0, 0, 0
3709, 2759.89, 1236.22, 7124.36, 7725.83, 2690.18, 1122.21, 6903.6, 7386.73, 0, 0, 0, 0, 69.7674, 113.844, 220.76, 361.064, 26.7275, 27.7644, 43.04, 86.0799, 180.919, 44.1306, 17.0128, 52.7546, 11.0814, 0.72062, 11.802, 5.21083, 0, 0, 0, 0, 66.7872, 2.9802, 0, 0, 0, 0, 0, 14.0326, 2.9802, 0, 0, 0, 0, 0, 9.71464, 0, 0, 0, 0, 0, 0, 43.04, 0, 0, 0, 0, 0, 0, 0, 2690.18, 0, 0, 0, 0, 0
3710, 2833.1, 1266.71, 7124.36, 7725.83, 2762.03, 1150.48, 6903.6, 7386.73, 0, 0, 0, 0, 71.1189, 116.072, 220.76, 361.064, 28.133, 30.0999, 42.9859, 85.9719, 180.919, 44.1306, 17.9102, 53.2087, 11.6706, 0.757978, 12.4286, 5.48158, 0, 0, 0, 0, 67.9873, 3.13159, 0, 0, 0, 0, 0, 14.7786, 3.13159, 0, 0, 0, 0, 0, 10.2228, 0, 0, 0, 0, 0, 0, 42.9859, 0, 0, 0, 0, 0, 0, 0, 2762.03, 0, 0, 0, 0, 0
3711, 2752.42, 1233.07, 7124.36, 7725.83, 2682.78, 1119.66, 6903.6, 7386.73, 0, 0, 0, 0, 69.5851, 113.579, 220.76, 361.064, 26.5394, 27.4878, 43.0457, 86.0914, 180.919, 44.1306, 16.894, 52.6911, 11.0128, 0.71535, 11.7281, 5.16593, 0, 0, 0, 0, 66.6347, 2.95046, 0, 0, 0, 0, 0, 13.9436, 2.95046, 0, 0, 0, 0, 0, 9.64539, 0, 0, 0, 0, 0, 0, 43.0457, 0, 0, 0, 0, 0, 0, 0, 2682.78, 0, 0, 0, 0, 0
3712, 2643.55, 1187.64, 7124.36, 7725.83, 2575.87, 1077.51, 6903.6, 7386.73, 0, 0, 0, 0, 67.6102, 110.358, 220.76, 361.064, 24.4838, 24.1052, 43.1264, 86.2528, 180.919, 44.1306, 15.5792, 52.031, 10.1578, 0.661252, 10.8191, 4.7601, 0, 0, 0, 0, 64.8874, 2.72278, 0, 0, 0, 0, 0, 12.8564, 2.72278, 0, 0, 0, 0, 0, 8.90464, 0, 0, 0, 0, 0, 0, 43.1264, 0, 0, 0, 0, 0, 0, 0, 2575.87, 0, 0, 0, 0, 0
3713, 2760.36, 1236.46, 7124.36, 7725.83, 2690.74, 1122.41, 6903.6, 7386.73, 0, 0, 0, 0, 69.7004, 113.796, 220.76, 361.064, 26.6604, 27.7164, 43.04, 86.08, 180.919, 44.1306, 16.9667, 52.7337, 11.0671, 0.718971, 11.786, 5.18062, 0, 0, 0, 0, 66.7415, 2.9589, 0, 0, 0, 0, 0, 14.0078, 2.9589, 0, 0, 0, 0, 0, 9.69371, 0, 0, 0, 0, 0, 0, 43.04, 0, 0, 0, 0, 0, 0, 0, 2690.74, 0, 0, 0, 0, 0
3714, 3064.19, 1362.69, 7124.36, 7725.83, 2988.78, 1238.54, 6903.6, 7386.73, 0, 0, 0, 0, 75.611, 123.516, 220.76, 361.064, 32.7949, 37.8838, 42.8161, 85.6322, 180.919, 44.1306, 20.8555, 54.7555, 13.6114, 0.882316, 14.4937, 6.36184, 0, 0, 0, 0, 71.9783, 3.63268, 0, 0, 0, 0, 0, 17.2228, 3.63268, 0, 0, 0, 0, 0, 11.9394, 0, 0, 0, 0, 0, 0, 42.8161, 0, 0, 0, 0, 0, 0, 0, 2988.78, 0, 0, 0, 0, 0
3715, 3104.94, 1379.55, 7124.36, 7725.83, 3028.55, 1254.61, 6903.6, 7386.73, 0, 0, 0, 0, 76.4154, 124.864, 220.76, 361.064, 33.6293, 39.2914, 42.7861, 85.5723, 180.919, 44.1306, 21.3886, 55.0269, 13.9665, 0.902363, 14.8689, 6.51968, 0, 0, 0, 0, 72.7017, 3.71367, 0, 0, 0, 0, 0, 17.6749, 3.71367, 0, 0, 0, 0, 0, 12.2407, 0, 0, 0, 0, 0, 0, 42.7861, 0, 0, 0, 0, 0, 0, 0, 3028.55, 0, 0, 0, 0, 0
3716, 3157.62, 1401.37, 7124.36, 7725.83, 3080.15, 1274.59, 6903.6, 7386.73, 0, 0, 0, 0, 77.5028, 126.663, 220.76, 361.064, 34.7555, 41.1688, 42.7473, 85.4946, 180.919, 44.1306, 22.1053, 55.3975, 14.4382, 0.930769, 15.369, 6.73633, 0, 0, 0, 0, 73.6711, 3.83167, 0, 0, 0, 0, 0, 18.2736, 3.83167, 0, 0, 0, 0, 0, 12.6502, 0, 0, 0, 0, 0, 0, 42.7473, 0, 0, 0, 0, 0, 0, 0, 3080.15, 0, 0, 0, 0, 0
3717, 3078.17, 1368.49, 7124.36, 7725.83, 3002.31, 1244.74, 6903.6, 7386.73, 0, 0, 0, 0, 75.8106, 123.909, 220.76, 361.064, 33.0046, 38.2973, 42.806, 85.612, 180.919, 44.1306, 20.9884, 54.8223, 13.714, 0.883064, 14.5971, 6.39129, 0, 0, 0, 0, 72.1788, 3.63179, 0, 0, 0, 0, 0, 17.3566, 3.63179, 0, 0, 0, 0, 0, 12.0163, 0, 0, 0, 0, 0, 0, 42.806, 0, 0, 0, 0, 0, 0, 0, 3002.31, 0, 0, 0, 0, 0
3718, 2956.73, 1318.13, 7124.36, 7725.83, 2883.31, 1198.52, 6903.6, 7386.73, 0, 0, 0, 0, 73.3343, 119.863, 220.76, 361.064, 30.4386, 34.0712, 42.8957, 85.7914, 180.919, 44.1306, 19.3518, 53.9825, 12.6491, 0.814429, 13.4635, 5.88835, 0, 0, 0, 0, 69.9894, 3.3449, 0, 0, 0, 0, 0, 16.0069, 3.3449, 0, 0, 0, 0, 0, 11.0868, 0, 0, 0, 0, 0, 0, 42.8957, 0, 0, 0, 0, 0, 0, 0, 2883.31, 0, 0, 0, 0, 0
3719, 2592.97, 1166.49, 7124.36, 7725.83, 2526.18, 1058.52, 6903.6, 7386.73, 0, 0, 0, 0, 66.5566, 108.762, 220.76, 361.064, 23.3922, 22.4329, 43.1644, 86.3289, 180.919, 44.1306, 14.8819, 51.6747, 9.73603, 0.626554, 10.3626, 4.51936, 0, 0, 0, 0, 63.9965, 2.56017, 0, 0, 0, 0, 0, 12.3218, 2.56017, 0, 0, 0, 0, 0, 8.51024, 0, 0, 0, 0, 0, 0, 43.1644, 0, 0, 0, 0, 0, 0, 0, 2526.18, 0, 0, 0, 0, 0
3720, 2106.03, 961.709, 7124.36, 7725.83, 2046.73, 866.482, 6903.6, 7386.73, 0, 0, 0, 0, 58.994, 96.3507, 220.76, 361.064, 15.4689, 9.30055, 43.5251, 87.0502, 180.919, 44.1306, 9.84549, 49.1485, 6.44453, 0.415397, 6.85993, 2.98556, 0, 0, 0, 0, 57.3051, 1.68894, 0, 0, 0, 0, 0, 8.15655, 1.68894, 0, 0, 0, 0, 0, 5.62342, 0, 0, 0, 0, 0, 0, 43.5251, 0, 0, 0, 0, 0, 0, 0, 2046.73, 0, 0, 0, 0, 0
3721, 1748.05, 810.076, 7124.36, 7725.83, 1693.32, 721.945, 6903.6, 7386.73, 0, 0, 0, 0, 54.5119, 88.9867, 220.76, 361.064, 10.7212, 1.40537, 43.7907, 87.5813, 180.919, 44.1306, 6.81888, 47.693, 4.4616, 0.287594, 4.7492, 2.06969, 0, 0, 0, 0, 53.3411, 1.17078, 0, 0, 0, 0, 0, 5.64811, 1.17078, 0, 0, 0, 0, 0, 3.90234, 0, 0, 0, 0, 0, 0, 43.7907, 0, 0, 0, 0, 0, 0, 0, 1693.32, 0, 0, 0, 0, 0
3722, 1526.24, 715.653, 7124.36, 7725.83, 1473.9, 631.005, 6903.6, 7386.73, 0, 0, 0, 0, 52.2104, 85.1878, 220.76, 361.064, 8.25487, -2.72314, 43.9555, 87.911, 180.919, 44.1306, 5.23904, 46.9713, 3.41975, 0.221959, 3.6417, 1.59734, 0, 0, 0, 0, 51.299, 0.911392, 0, 0, 0, 0, 0, 4.32765, 0.911392, 0, 0, 0, 0, 0, 3.01583, 0, 0, 0, 0, 0, 0, 43.9555, 0, 0, 0, 0, 0, 0, 0, 1473.9, 0, 0, 0, 0, 0
3723, 1367.14, 647.653, 7124.36, 7725.83, 1316.28, 565.238, 6903.6, 7386.73, 0, 0, 0, 0, 50.7695, 82.8081, 220.76, 361.064, 6.69571, -5.33944, 44.0737, 88.1475, 180.919, 44.1306, 4.23737, 46.5321, 2.75824, 0.179144, 2.93738, 1.29999, 0, 0, 0, 0, 50.0239, 0.745603, 0, 0, 0, 0, 0, 3.49177, 0.745603, 0, 0, 0, 0, 0, 2.45834, 0, 0, 0, 0, 0, 0, 44.0737, 0, 0, 0, 0, 0, 0, 0, 1316.28, 0, 0, 0, 0, 0
3724, 1957.69, 899.427, 7124.36, 7725.83, 1900.64, 806.286, 6903.6, 7386.73, 0, 0, 0, 0, 57.0243, 93.119, 220.76, 361.064, 13.3896, 5.84974, 43.6346, 87.2693, 180.919, 44.1306, 8.52069, 48.5036, 5.57805, 0.359729, 5.93778, 2.58291, 0, 0, 0, 0, 55.563, 1.46131, 0, 0, 0, 0, 0, 7.05938, 1.46131, 0, 0, 0, 0, 0, 4.86895, 0, 0, 0, 0, 0, 0, 43.6346, 0, 0, 0, 0, 0, 0, 0, 1900.64, 0, 0, 0, 0, 0
3725, 1638.66, 763.506, 7124.36, 7725.83, 1585.1, 677.203, 6903.6, 7386.73, 0, 0, 0, 0, 53.3667, 87.0738, 220.76, 361.064, 9.49491, -0.669746, 43.8718, 87.7435, 180.919, 44.1306, 6.02925, 47.3374, 3.93478, 0.254468, 4.18925, 1.84, 0, 0, 0, 0, 52.3201, 1.04654, 0, 0, 0, 0, 0, 4.98272, 1.04654, 0, 0, 0, 0, 0, 3.46565, 0, 0, 0, 0, 0, 0, 43.8718, 0, 0, 0, 0, 0, 0, 0, 1585.1, 0, 0, 0, 0, 0
3726, 1960.4, 900.883, 7124.36, 7725.83, 1903.46, 806.883, 6903.6, 7386.73, 0, 0, 0, 0, 57.1312, 93.2411, 220.76, 361.064, 13.4995, 5.97752, 43.6318, 87.2635, 180.919, 44.1306, 8.58685, 48.5444, 5.60731, 0.36148, 5.96879, 2.61807, 0, 0, 0, 0, 55.6475, 1.48372, 0, 0, 0, 0, 0, 7.10314, 1.48372, 0, 0, 0, 0, 0, 4.91261, 0, 0, 0, 0, 0, 0, 43.6318, 0, 0, 0, 0, 0, 0, 0, 1903.46, 0, 0, 0, 0, 0
3727, 2552.09, 1149.56, 7124.36, 7725.83, 2486.21, 1041.92, 6903.6, 7386.73, 0, 0, 0, 0, 65.8693, 107.621, 220.76, 361.064, 22.675, 21.2322, 43.1943, 86.3886, 180.919, 44.1306, 14.4326, 51.4367, 9.43994, 0.607668, 10.0476, 4.38502, 0, 0, 0, 0, 63.3861, 2.48325, 0, 0, 0, 0, 0, 11.9494, 2.48325, 0, 0, 0, 0, 0, 8.24239, 0, 0, 0, 0, 0, 0, 43.1943, 0, 0, 0, 0, 0, 0, 0, 2486.21, 0, 0, 0, 0, 0
3728, 2876.94, 1285.12, 7124.36, 7725.83, 2805.39, 1167.14, 6903.6, 7386.73, 0, 0, 0, 0, 71.7602, 117.288, 220.76, 361.064, 28.8058, 31.3792, 42.9544, 85.9088, 180.919, 44.1306, 18.3189, 53.4413, 11.9772, 0.770537, 12.7477, 5.57122, 0, 0, 0, 0, 68.5992, 3.16108, 0, 0, 0, 0, 0, 15.1579, 3.16108, 0, 0, 0, 0, 0, 10.4869, 0, 0, 0, 0, 0, 0, 42.9544, 0, 0, 0, 0, 0, 0, 0, 2805.39, 0, 0, 0, 0, 0
3729, 2790.23, 1248.9, 7124.36, 7725.83, 2720.04, 1134.47, 6903.6, 7386.73, 0, 0, 0, 0, 70.1377, 114.611, 220.76, 361.064, 27.1191, 28.574, 43.0186, 86.0371, 180.919, 44.1306, 17.2459, 52.8918, 11.273, 0.727355, 12.0003, 5.24552, 0, 0, 0, 0, 67.1565, 2.98121, 0, 0, 0, 0, 0, 14.2646, 2.98121, 0, 0, 0, 0, 0, 9.87325, 0, 0, 0, 0, 0, 0, 43.0186, 0, 0, 0, 0, 0, 0, 0, 2720.04, 0, 0, 0, 0, 0
3730, 2749.23, 1231.82, 7124.36, 7725.83, 2679.8, 1118.51, 6903.6, 7386.73, 0, 0, 0, 0, 69.4053, 113.391, 220.76, 361.064, 26.3565, 27.2936, 43.0488, 86.0976, 180.919, 44.1306, 16.7601, 52.6453, 10.9511, 0.708533, 11.6597, 5.10041, 0, 0, 0, 0, 66.501, 2.90433, 0, 0, 0, 0, 0, 13.8557, 2.90433, 0, 0, 0, 0, 0, 9.59648, 0, 0, 0, 0, 0, 0, 43.0488, 0, 0, 0, 0, 0, 0, 0, 2679.8, 0, 0, 0, 0, 0
3731, 2666.2, 1197.15, 7124.36, 7725.83, 2598.22, 1086.38, 6903.6, 7386.73, 0, 0, 0, 0, 67.9209, 110.949, 220.76, 361.064, 24.8107, 24.7283, 43.1103, 86.2205, 180.919, 44.1306, 15.7716, 52.1494, 10.3032, 0.668315, 10.9715, 4.80007, 0, 0, 0, 0, 65.1824, 2.73852, 0, 0, 0, 0, 0, 13.033, 2.73852, 0, 0, 0, 0, 0, 9.0391, 0, 0, 0, 0, 0, 0, 43.1103, 0, 0, 0, 0, 0, 0, 0, 2598.22, 0, 0, 0, 0, 0
3732, 2445.62, 1104.76, 7124.36, 7725.83, 2381.29, 1000.43, 6903.6, 7386.73, 0, 0, 0, 0, 64.1873, 104.82, 220.76, 361.064, 20.9136, 18.2731, 43.2737, 86.5473, 180.919, 44.1306, 13.2836, 50.9037, 8.67596, 0.565363, 9.24132, 4.0423, 0, 0, 0, 0, 61.8733, 2.31403, 0, 0, 0, 0, 0, 10.9696, 2.31403, 0, 0, 0, 0, 0, 7.63001, 0, 0, 0, 0, 0, 0, 43.2737, 0, 0, 0, 0, 0, 0, 0, 2381.29, 0, 0, 0, 0, 0
3733, 2275.78, 1033.45, 7124.36, 7725.83, 2214.13, 933.357, 6903.6, 7386.73, 0, 0, 0, 0, 61.5399, 100.472, 220.76, 361.064, 18.1406, 13.6736, 43.3993, 86.7987, 180.919, 44.1306, 11.5221, 50.0178, 7.52346, 0.491516, 8.01497, 3.50711, 0, 0, 0, 0, 59.5291, 2.0108, 0, 0, 0, 0, 0, 9.51128, 2.0108, 0, 0, 0, 0, 0, 6.6185, 0, 0, 0, 0, 0, 0, 43.3993, 0, 0, 0, 0, 0, 0, 0, 2214.13, 0, 0, 0, 0, 0
3734, 2256.11, 1025.28, 7124.36, 7725.83, 2194.85, 925.333, 6903.6, 7386.73, 0, 0, 0, 0, 61.2486, 99.9905, 220.76, 361.064, 17.8349, 13.163, 43.4137, 86.8274, 180.919, 44.1306, 11.3304, 49.9182, 7.39742, 0.483298, 7.88072, 3.44972, 0, 0, 0, 0, 59.2709, 1.9777, 0, 0, 0, 0, 0, 9.35275, 1.9777, 0, 0, 0, 0, 0, 6.50445, 0, 0, 0, 0, 0, 0, 43.4137, 0, 0, 0, 0, 0, 0, 0, 2194.85, 0, 0, 0, 0, 0
3735, 2149.22, 980.182, 7124.36, 7725.83, 2089.46, 882.985, 6903.6, 7386.73, 0, 0, 0, 0, 59.6927, 97.4412, 220.76, 361.064, 16.1998, 10.4552, 43.493, 86.986, 180.919, 44.1306, 10.2912, 49.4016, 6.71884, 0.439305, 7.15814, 3.13301, 0, 0, 0, 0, 57.8959, 1.7968, 0, 0, 0, 0, 0, 8.49435, 1.7968, 0, 0, 0, 0, 0, 5.90859, 0, 0, 0, 0, 0, 0, 43.493, 0, 0, 0, 0, 0, 0, 0, 2089.46, 0, 0, 0, 0, 0
3736, 2165.14, 987.004, 7124.36, 7725.83, 2105.24, 889.16, 6903.6, 7386.73, 0, 0, 0, 0, 59.9136, 97.8056, 220.76, 361.064, 16.4326, 10.8436, 43.481, 86.962, 180.919, 44.1306, 10.442, 49.4716, 6.81837, 0.445252, 7.26362, 3.1784, 0, 0, 0, 0, 58.093, 1.82067, 0, 0, 0, 0, 0, 8.62135, 1.82067, 0, 0, 0, 0, 0, 5.99061, 0, 0, 0, 0, 0, 0, 43.481, 0, 0, 0, 0, 0, 0, 0, 2105.24, 0, 0, 0, 0, 0
3737, 2427.66, 1097.57, 7124.36, 7725.83, 2363.97, 992.694, 6903.6, 7386.73, 0, 0, 0, 0, 63.8486, 104.289, 220.76, 361.064, 20.5622, 17.7167, 43.2864, 86.5727, 180.919, 44.1306, 13.0775, 50.7711, 8.54956, 0.553714, 9.10327, 3.97426, 0, 0, 0, 0, 61.5871, 2.26152, 0, 0, 0, 0, 0, 10.816, 2.26152, 0, 0, 0, 0, 0, 7.48471, 0, 0, 0, 0, 0, 0, 43.2864, 0, 0, 0, 0, 0, 0, 0, 2363.97, 0, 0, 0, 0, 0
3738, 2837.25, 1268.63, 7124.36, 7725.83, 2766.49, 1151.69, 6903.6, 7386.73, 0, 0, 0, 0, 71.0208, 116.065, 220.76, 361.064, 28.0371, 30.0978, 42.9837, 85.9675, 180.919, 44.1306, 17.8245, 53.1963, 11.6516, 0.751369, 12.403, 5.4215, 0, 0, 0, 0, 67.9391, 3.08171, 0, 0, 0, 0, 0, 14.7428, 3.08171, 0, 0, 0, 0, 0, 10.2126, 0, 0, 0, 0, 0, 0, 42.9837, 0, 0, 0, 0, 0, 0, 0, 2766.49, 0, 0, 0, 0, 0
3739, 3514, 1548.15, 7124.36, 7725.83, 3428.92, 1406.95, 6903.6, 7386.73, 0, 0, 0, 0, 85.5407, 139.873, 220.76, 361.064, 43.0553, 54.9019, 42.4854, 84.9708, 180.919, 44.1306, 27.3371, 58.2037, 17.8524, 1.14618, 18.9985, 8.33853, 0, 0, 0, 0, 80.7944, 4.74638, 0, 0, 0, 0, 0, 22.5907, 4.74638, 0, 0, 0, 0, 0, 15.7183, 0, 0, 0, 0, 0, 0, 42.4854, 0, 0, 0, 0, 0, 0, 0, 3428.92, 0, 0, 0, 0, 0
3740, 3807.82, 1668.48, 7124.36, 7725.83, 3715.11, 1515.96, 6903.6, 7386.73, 0, 0, 0, 0, 92.9239, 151.963, 220.76, 361.064, 50.6542, 67.4234, 42.2697, 84.5394, 180.919, 44.1306, 32.1141, 60.8098, 20.957, 1.34443, 22.3015, 9.81268, 0, 0, 0, 0, 87.325, 5.59897, 0, 0, 0, 0, 0, 26.5152, 5.59897, 0, 0, 0, 0, 0, 18.5401, 0, 0, 0, 0, 0, 0, 42.2697, 0, 0, 0, 0, 0, 0, 0, 3715.11, 0, 0, 0, 0, 0
3741, 3924.71, 1716.22, 7124.36, 7725.83, 3828.8, 1558.99, 6903.6, 7386.73, 0, 0, 0, 0, 96.0002, 157.013, 220.76, 361.064, 53.8164, 72.6453, 42.1837, 84.3675, 180.919, 44.1306, 34.1209, 61.8793, 22.2654, 1.42574, 23.6912, 10.4297, 0, 0, 0, 0, 90.0536, 5.94662, 0, 0, 0, 0, 0, 28.1742, 5.94662, 0, 0, 0, 0, 0, 19.6956, 0, 0, 0, 0, 0, 0, 42.1837, 0, 0, 0, 0, 0, 0, 0, 3828.8, 0, 0, 0, 0, 0
3742, 3874.31, 1695.73, 7124.36, 7725.83, 3779.63, 1541.03, 6903.6, 7386.73, 0, 0, 0, 0, 94.6406, 154.793, 220.76, 361.064, 52.4199, 70.352, 42.2207, 84.4414, 180.919, 44.1306, 33.2385, 61.4021, 21.6927, 1.38826, 23.081, 10.1575, 0, 0, 0, 0, 88.8529, 5.78773, 0, 0, 0, 0, 0, 27.4508, 5.78773, 0, 0, 0, 0, 0, 19.1814, 0, 0, 0, 0, 0, 0, 42.2207, 0, 0, 0, 0, 0, 0, 0, 3779.63, 0, 0, 0, 0, 0
3743, 3596.35, 1582.07, 7124.36, 7725.83, 3508.61, 1439.45, 6903.6, 7386.73, 0, 0, 0, 0, 87.5337, 143.154, 220.76, 361.064, 45.1088, 58.3046, 42.4249, 84.8498, 180.919, 44.1306, 28.6145, 58.9191, 18.6845, 1.19702, 19.8815, 8.73306, 0, 0, 0, 0, 82.5624, 4.97131, 0, 0, 0, 0, 0, 23.6432, 4.97131, 0, 0, 0, 0, 0, 16.4942, 0, 0, 0, 0, 0, 0, 42.4249, 0, 0, 0, 0, 0, 0, 0, 3508.61, 0, 0, 0, 0, 0
3744, 3297.27, 1459.04, 7124.36, 7725.83, 3216.54, 1327.97, 6903.6, 7386.73, 0, 0, 0, 0, 80.5235, 131.666, 220.76, 361.064, 37.8784, 46.3762, 42.645, 85.2901, 180.919, 44.1306, 24.0395, 56.4839, 15.7056, 1.00809, 16.7137, 7.32587, 0, 0, 0, 0, 76.356, 4.16753, 0, 0, 0, 0, 0, 19.872, 4.16753, 0, 0, 0, 0, 0, 13.8389, 0, 0, 0, 0, 0, 0, 42.645, 0, 0, 0, 0, 0, 0, 0, 3216.54, 0, 0, 0, 0, 0
3745, 2995.53, 1334.23, 7124.36, 7725.83, 2921.25, 1213.75, 6903.6, 7386.73, 0, 0, 0, 0, 74.0747, 121.109, 220.76, 361.064, 31.2074, 35.3742, 42.8673, 85.7346, 180.919, 44.1306, 19.8302, 54.2445, 12.9672, 0.831628, 13.7988, 6.03138, 0, 0, 0, 0, 70.655, 3.41974, 0, 0, 0, 0, 0, 16.4104, 3.41974, 0, 0, 0, 0, 0, 11.3772, 0, 0, 0, 0, 0, 0, 42.8673, 0, 0, 0, 0, 0, 0, 0, 2921.25, 0, 0, 0, 0, 0
3746, 2921.43, 1303.53, 7124.36, 7725.83, 2848.8, 1185.02, 6903.6, 7386.73, 0, 0, 0, 0, 72.5788, 118.668, 220.76, 361.064, 29.6569, 32.8243, 42.9218, 85.8437, 180.919, 44.1306, 18.8524, 53.7263, 12.3327, 0.789333, 13.122, 5.73043, 0, 0, 0, 0, 69.3364, 3.24238, 0, 0, 0, 0, 0, 15.6101, 3.24238, 0, 0, 0, 0, 0, 10.8045, 0, 0, 0, 0, 0, 0, 42.9218, 0, 0, 0, 0, 0, 0, 0, 2848.8, 0, 0, 0, 0, 0
3747, 2931.77, 1307.85, 7124.36, 7725.83, 2859, 1188.83, 6903.6, 7386.73, 0, 0, 0, 0, 72.781, 119.005, 220.76, 361.064, 29.8667, 33.1767, 42.9143, 85.8286, 180.919, 44.1306, 18.9785, 53.8025, 12.4153, 0.794269, 13.2096, 5.76887, 0, 0, 0, 0, 69.516, 3.26495, 0, 0, 0, 0, 0, 15.7135, 3.26495, 0, 0, 0, 0, 0, 10.8882, 0, 0, 0, 0, 0, 0, 42.9143, 0, 0, 0, 0, 0, 0, 0, 2859, 0, 0, 0, 0, 0
