"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
8021, 0, 1.02824, 0, 1.05, 62302, sourcebus, 0, 1.02045, 0, 1.04042, x_69478_1, x_14836
8022, 0, 1.0291, 0, 1.05, 62302, sourcebus, 0, 1.02023, 0, 1.04092, x_69478_1, x_14836
8023, 0, 1.02981, 0, 1.05, 62302, sourcebus, 0, 1.01998, 0, 1.04131, x_69478_1, x_14836
8024, 0, 1.02891, 0, 1.05, 62302, sourcebus, 0, 1.01815, 0, 1.04095, x_69478_1, x_14836
8025, 0, 1.02602, 0, 1.05, 62302, sourcebus, 0, 1.01429, 0, 1.0395, x_69478_1, x_14836
8026, 0, 1.01966, 0, 1.05, 62302, sourcebus, 0, 1.00771, 0, 1.03621, x_69478_1, x_14836
8027, 0, 1.01254, 0, 1.05, 62302, sourcebus, 0, 1.00094, 0, 1.03248, x_39754_1, x_14836
8028, 0, 1.00604, 0, 1.05, 62302, sourcebus, 0, 0.992006, 0, 1.02906, x_39754_1, x_14836
8029, 0, 1.00178, 0, 1.05, 62302, sourcebus, 0, 0.986138, 0, 1.02681, x_39754_1, x_14836
8030, 0, 0.997718, 0, 1.05, 62302, sourcebus, 0, 0.980547, 0, 1.02466, x_39754_1, x_14836
8031, 0, 0.994545, 0, 1.05, 62302, sourcebus, 0, 0.976198, 0, 1.02299, x_39754_1, x_14836
8032, 0, 0.993083, 0, 1.05, 62302, sourcebus, 0, 0.974175, 0, 1.0222, x_39754_1, x_14836
8033, 0, 0.991799, 0, 1.05, 62302, sourcebus, 0, 0.972337, 0, 1.02145, x_39754_1, x_14836
8034, 0, 0.99108, 0, 1.05, 62302, sourcebus, 0, 0.971242, 0, 1.02096, x_39754_1, x_14836
8035, 0, 0.990974, 0, 1.05, 62302, sourcebus, 0, 0.971068, 0, 1.02087, x_39754_1, x_14836
8036, 0, 0.992161, 0, 1.05, 62302, sourcebus, 0, 0.972686, 0, 1.02148, x_39754_1, x_14836
8037, 0, 0.995798, 0, 1.05, 62302, sourcebus, 0, 0.977654, 0, 1.02337, x_39754_1, x_14836
8038, 0, 0.9998, 0, 1.05, 62302, sourcebus, 0, 0.983089, 0, 1.02542, x_39754_1, x_14836
8039, 0, 1.0029, 0, 1.05, 62302, sourcebus, 0, 0.987349, 0, 1.02705, x_39754_1, x_14836
8040, 0, 1.00884, 0, 1.05, 62302, sourcebus, 0, 0.995508, 0, 1.03017, x_39754_1, x_14836
8041, 0, 1.01567, 0, 1.05, 62302, sourcebus, 0, 1.00492, 0, 1.03377, x_39754_1, x_14836
8042, 0, 1.02042, 0, 1.05, 62302, sourcebus, 0, 1.01147, 0, 1.03626, x_39754_1, x_14836
8043, 0, 1.02424, 0, 1.05, 62302, sourcebus, 0, 1.01675, 0, 1.03827, x_39754_1, x_14836
8044, 0, 1.02611, 0, 1.05, 62302, sourcebus, 0, 1.01915, 0, 1.03927, x_69478_1, x_14836
8045, 0, 1.02817, 0, 1.05, 62302, sourcebus, 0, 1.02048, 0, 1.04035, x_69478_1, x_14836
8046, 0, 1.0287, 0, 1.05, 62302, sourcebus, 0, 1.01983, 0, 1.04069, x_69478_1, x_14836
8047, 0, 1.02947, 0, 1.05, 62302, sourcebus, 0, 1.01972, 0, 1.04118, x_69478_1, x_14836
8048, 0, 1.02927, 0, 1.05, 62302, sourcebus, 0, 1.01833, 0, 1.04116, x_69478_1, x_14836
8049, 0, 1.02663, 0, 1.05, 62302, sourcebus, 0, 1.01472, 0, 1.03984, x_69478_1, x_14836
8050, 0, 1.02437, 0, 1.05, 62302, sourcebus, 0, 1.01185, 0, 1.03873, x_69478_1, x_14836
8051, 0, 1.02384, 0, 1.05, 62302, sourcebus, 0, 1.01103, 0, 1.03848, x_69478_1, x_14836
8052, 0, 1.02266, 0, 1.05, 62302, sourcebus, 0, 1.00991, 0, 1.03789, x_69478_1, x_14836
8053, 0, 1.02066, 0, 1.05, 62302, sourcebus, 0, 1.00795, 0, 1.03682, x_69478_1, x_14836
8054, 0, 1.02041, 0, 1.05, 62302, sourcebus, 0, 1.0079, 0, 1.03671, x_69478_1, x_14836
8055, 0, 1.01851, 0, 1.05, 62302, sourcebus, 0, 1.00626, 0, 1.03571, x_69478_1, x_14836
8056, 0, 1.01576, 0, 1.05, 62302, sourcebus, 0, 1.00427, 0, 1.03423, x_69478_1, x_14836
8057, 0, 1.01221, 0, 1.05, 62302, sourcebus, 0, 1.00045, 0, 1.03226, x_39754_1, x_14836
8058, 0, 1.0109, 0, 1.05, 62302, sourcebus, 0, 0.998476, 0, 1.03141, x_39754_1, x_14836
8059, 0, 1.01131, 0, 1.05, 62302, sourcebus, 0, 0.998991, 0, 1.03158, x_39754_1, x_14836
8060, 0, 1.01101, 0, 1.05, 62302, sourcebus, 0, 0.99859, 0, 1.03141, x_39754_1, x_14836
8061, 0, 1.01199, 0, 1.05, 62302, sourcebus, 0, 0.999901, 0, 1.0319, x_39754_1, x_14836
8062, 0, 1.01253, 0, 1.05, 62302, sourcebus, 0, 1.00059, 0, 1.03211, x_39754_1, x_14836
8063, 0, 1.01536, 0, 1.05, 62302, sourcebus, 0, 1.00447, 0, 1.03358, x_39754_1, x_14836
8064, 0, 1.02013, 0, 1.05, 62302, sourcebus, 0, 1.01105, 0, 1.03608, x_39754_1, x_14836
8065, 0, 1.0258, 0, 1.05, 62302, sourcebus, 0, 1.01887, 0, 1.03905, x_39754_1, x_14836
8066, 0, 1.02987, 0, 1.05, 62302, sourcebus, 0, 1.02254, 0, 1.04118, x_69478_1, x_14836
8067, 0, 1.03156, 0, 1.05, 62302, sourcebus, 0, 1.0238, 0, 1.04207, x_69478_1, x_14836
8068, 0, 1.03252, 0, 1.05, 62302, sourcebus, 0, 1.02409, 0, 1.04259, x_69478_1, x_14836
8069, 0, 1.0328, 0, 1.05, 62302, sourcebus, 0, 1.02415, 0, 1.04274, x_69478_1, x_14836
8070, 0, 1.03194, 0, 1.05, 62302, sourcebus, 0, 1.02246, 0, 1.04234, x_69478_1, x_14836
8071, 0, 1.0293, 0, 1.05, 62302, sourcebus, 0, 1.01966, 0, 1.04102, x_69478_1, x_14836
8072, 0, 1.02672, 0, 1.05, 62302, sourcebus, 0, 1.01646, 0, 1.03976, x_69478_1, x_14836
8073, 0, 1.02679, 0, 1.05, 62302, sourcebus, 0, 1.01511, 0, 1.03993, x_69478_1, x_14836
8074, 0, 1.02568, 0, 1.05, 62302, sourcebus, 0, 1.01307, 0, 1.03943, x_69478_1, x_14836
8075, 0, 1.0206, 0, 1.05, 62302, sourcebus, 0, 1.00844, 0, 1.03683, x_69478_1, x_14836
8076, 0, 1.01511, 0, 1.05, 62302, sourcebus, 0, 1.00384, 0, 1.03392, x_69478_1, x_14836
8077, 0, 1.0094, 0, 1.05, 62302, sourcebus, 0, 0.996696, 0, 1.03089, x_39754_1, x_14836
8078, 0, 1.00544, 0, 1.05, 62302, sourcebus, 0, 0.991295, 0, 1.02884, x_39754_1, x_14836
8079, 0, 1.00144, 0, 1.05, 62302, sourcebus, 0, 0.985803, 0, 1.02674, x_39754_1, x_14836
8080, 0, 0.999323, 0, 1.05, 62302, sourcebus, 0, 0.982896, 0, 1.02562, x_39754_1, x_14836
8081, 0, 0.99735, 0, 1.05, 62302, sourcebus, 0, 0.980053, 0, 1.02445, x_39754_1, x_14836
8082, 0, 0.996968, 0, 1.05, 62302, sourcebus, 0, 0.979336, 0, 1.02407, x_39754_1, x_14836
8083, 0, 0.995614, 0, 1.05, 62302, sourcebus, 0, 0.977426, 0, 1.0233, x_39754_1, x_14836
8084, 0, 0.997309, 0, 1.05, 62302, sourcebus, 0, 0.979759, 0, 1.0242, x_39754_1, x_14836
8085, 0, 0.999679, 0, 1.05, 62302, sourcebus, 0, 0.982978, 0, 1.02541, x_39754_1, x_14836
8086, 0, 1.0024, 0, 1.05, 62302, sourcebus, 0, 0.986674, 0, 1.0268, x_39754_1, x_14836
8087, 0, 1.00661, 0, 1.05, 62302, sourcebus, 0, 0.992454, 0, 1.029, x_39754_1, x_14836
8088, 0, 1.01371, 0, 1.05, 62302, sourcebus, 0, 1.00219, 0, 1.0327, x_39754_1, x_14836
8089, 0, 1.01975, 0, 1.05, 62302, sourcebus, 0, 1.01059, 0, 1.03594, x_39754_1, x_14836
8090, 0, 1.02487, 0, 1.05, 62302, sourcebus, 0, 1.01766, 0, 1.03862, x_39754_1, x_14836
8091, 0, 1.02809, 0, 1.05, 62302, sourcebus, 0, 1.02202, 0, 1.04029, x_69478_1, x_14836
8092, 0, 1.03002, 0, 1.05, 62302, sourcebus, 0, 1.02341, 0, 1.04132, x_69478_1, x_14836
8093, 0, 1.03116, 0, 1.05, 62302, sourcebus, 0, 1.02394, 0, 1.04197, x_69478_1, x_14836
8094, 0, 1.03101, 0, 1.05, 62302, sourcebus, 0, 1.02321, 0, 1.04189, x_69478_1, x_14836
8095, 0, 1.02911, 0, 1.05, 62302, sourcebus, 0, 1.02149, 0, 1.04092, x_69478_1, x_14836
8096, 0, 1.0269, 0, 1.05, 62302, sourcebus, 0, 1.01937, 0, 1.03983, x_69478_1, x_14836
8097, 0, 1.02585, 0, 1.05, 62302, sourcebus, 0, 1.01718, 0, 1.03936, x_6568_1, x_14836
8098, 0, 1.02448, 0, 1.05, 62302, sourcebus, 0, 1.01427, 0, 1.03871, x_6568_1, x_14836
8099, 0, 1.02118, 0, 1.05, 62302, sourcebus, 0, 1.00904, 0, 1.03707, x_6568_1, x_14836
8100, 0, 1.01466, 0, 1.05, 62302, sourcebus, 0, 1.00192, 0, 1.03367, x_6568_1, x_14836
8101, 0, 1.00846, 0, 1.05, 62302, sourcebus, 0, 0.99544, 0, 1.03038, x_39754_1, x_14836
8102, 0, 1.00373, 0, 1.05, 62302, sourcebus, 0, 0.988922, 0, 1.02788, x_39754_1, x_14836
8103, 0, 1.00057, 0, 1.05, 62302, sourcebus, 0, 0.984605, 0, 1.02623, x_39754_1, x_14836
8104, 0, 0.996344, 0, 1.05, 62302, sourcebus, 0, 0.978763, 0, 1.02396, x_39754_1, x_14836
8105, 0, 0.994495, 0, 1.05, 62302, sourcebus, 0, 0.976167, 0, 1.02293, x_39754_1, x_14836
8106, 0, 0.991501, 0, 1.05, 62302, sourcebus, 0, 0.97199, 0, 1.02128, x_39754_1, x_14836
8107, 0, 0.990002, 0, 1.05, 62302, sourcebus, 0, 0.969881, 0, 1.02044, x_39754_1, x_14836
8108, 0, 0.991794, 0, 1.05, 62302, sourcebus, 0, 0.972308, 0, 1.02136, x_39754_1, x_14836
8109, 0, 0.994776, 0, 1.05, 62302, sourcebus, 0, 0.976366, 0, 1.02291, x_39754_1, x_14836
8110, 0, 0.996939, 0, 1.05, 62302, sourcebus, 0, 0.97932, 0, 1.02403, x_39754_1, x_14836
8111, 0, 1.00093, 0, 1.05, 62302, sourcebus, 0, 0.984765, 0, 1.02611, x_39754_1, x_14836
8112, 0, 1.00877, 0, 1.05, 62302, sourcebus, 0, 0.99553, 0, 1.03022, x_39754_1, x_14836
8113, 0, 1.01568, 0, 1.05, 62302, sourcebus, 0, 1.00497, 0, 1.03379, x_39754_1, x_14836
8114, 0, 1.02086, 0, 1.05, 62302, sourcebus, 0, 1.01211, 0, 1.03651, x_39754_1, x_14836
8115, 0, 1.02409, 0, 1.05, 62302, sourcebus, 0, 1.01655, 0, 1.03819, x_39754_1, x_14836
8116, 0, 1.02621, 0, 1.05, 62302, sourcebus, 0, 1.01949, 0, 1.0393, x_39754_1, x_14836
8117, 0, 1.02791, 0, 1.05, 62302, sourcebus, 0, 1.02159, 0, 1.04022, x_69478_1, x_14836
8118, 0, 1.02788, 0, 1.05, 62302, sourcebus, 0, 1.0212, 0, 1.04021, x_69478_1, x_14836
8119, 0, 1.0267, 0, 1.05, 62302, sourcebus, 0, 1.02004, 0, 1.03963, x_69478_1, x_14836
8120, 0, 1.02394, 0, 1.05, 62302, sourcebus, 0, 1.01599, 0, 1.0383, x_6568_1, x_14836
8121, 0, 1.02394, 0, 1.05, 62302, sourcebus, 0, 1.0139, 0, 1.0384, x_6568_1, x_14836
8122, 0, 1.02316, 0, 1.05, 62302, sourcebus, 0, 1.01223, 0, 1.03804, x_6568_1, x_14836
8123, 0, 1.01841, 0, 1.05, 62302, sourcebus, 0, 1.00691, 0, 1.03556, x_6568_1, x_14836
8124, 0, 1.01125, 0, 1.05, 62302, sourcebus, 0, 0.998343, 0, 1.03186, x_6568_1, x_14836
8125, 0, 1.00569, 0, 1.05, 62302, sourcebus, 0, 0.991693, 0, 1.02896, x_39754_1, x_14836
8126, 0, 0.999677, 0, 1.05, 62302, sourcebus, 0, 0.983485, 0, 1.02584, x_39754_1, x_14836
8127, 0, 0.996113, 0, 1.05, 62302, sourcebus, 0, 0.978602, 0, 1.02397, x_39754_1, x_14836
8128, 0, 0.993451, 0, 1.05, 62302, sourcebus, 0, 0.974934, 0, 1.02255, x_39754_1, x_14836
8129, 0, 0.991094, 0, 1.05, 62302, sourcebus, 0, 0.971588, 0, 1.02121, x_39754_1, x_14836
8130, 0, 0.988499, 0, 1.05, 62302, sourcebus, 0, 0.967851, 0, 1.01967, x_39754_1, x_14836
8131, 0, 0.987698, 0, 1.05, 62302, sourcebus, 0, 0.966686, 0, 1.01919, x_39754_1, x_14836
8132, 0, 0.988782, 0, 1.05, 62302, sourcebus, 0, 0.968175, 0, 1.01976, x_39754_1, x_14836
8133, 0, 0.991979, 0, 1.05, 62302, sourcebus, 0, 0.972501, 0, 1.0214, x_39754_1, x_14836
8134, 0, 0.994668, 0, 1.05, 62302, sourcebus, 0, 0.976131, 0, 1.02277, x_39754_1, x_14836
8135, 0, 0.998495, 0, 1.05, 62302, sourcebus, 0, 0.981373, 0, 1.02478, x_39754_1, x_14836
8136, 0, 1.00651, 0, 1.05, 62302, sourcebus, 0, 0.992352, 0, 1.02897, x_39754_1, x_14836
8137, 0, 1.01356, 0, 1.05, 62302, sourcebus, 0, 1.00212, 0, 1.03274, x_39754_1, x_14836
8138, 0, 1.01976, 0, 1.05, 62302, sourcebus, 0, 1.01067, 0, 1.036, x_39754_1, x_14836
8139, 0, 1.0238, 0, 1.05, 62302, sourcebus, 0, 1.01623, 0, 1.0381, x_39754_1, x_14836
8140, 0, 1.02568, 0, 1.05, 62302, sourcebus, 0, 1.01882, 0, 1.03908, x_39754_1, x_14836
8141, 0, 1.02753, 0, 1.05, 62302, sourcebus, 0, 1.02095, 0, 1.04003, x_69478_1, x_14836
8142, 0, 1.0278, 0, 1.05, 62302, sourcebus, 0, 1.0201, 0, 1.04017, x_69478_1, x_14836
8143, 0, 1.02573, 0, 1.05, 62302, sourcebus, 0, 1.01766, 0, 1.03912, x_69478_1, x_14836
8144, 0, 1.0236, 0, 1.05, 62302, sourcebus, 0, 1.01487, 0, 1.03815, x_69478_1, x_14836
8145, 0, 1.02256, 0, 1.05, 62302, sourcebus, 0, 1.01128, 0, 1.0378, x_6568_1, x_14836
8146, 0, 1.01943, 0, 1.05, 62302, sourcebus, 0, 1.00548, 0, 1.03628, x_6568_1, x_14836
8147, 0, 1.01348, 0, 1.05, 62302, sourcebus, 0, 0.997777, 0, 1.03324, x_6568_1, x_14836
8148, 0, 1.0064, 0, 1.05, 62302, sourcebus, 0, 0.989076, 0, 1.02958, x_6568_1, x_14836
8149, 0, 1.00166, 0, 1.05, 62302, sourcebus, 0, 0.983595, 0, 1.0271, x_6568_1, x_14836
8150, 0, 0.997298, 0, 1.05, 62302, sourcebus, 0, 0.977902, 0, 1.02485, x_6568_1, x_14836
8151, 0, 0.99365, 0, 1.05, 62302, sourcebus, 0, 0.974888, 0, 1.02289, x_6568_1, x_14836
8152, 0, 0.991403, 0, 1.05, 62302, sourcebus, 0, 0.972288, 0, 1.02165, x_39754_1, x_14836
8153, 0, 0.989707, 0, 1.05, 62302, sourcebus, 0, 0.969868, 0, 1.02066, x_39754_1, x_14836
8154, 0, 0.987424, 0, 1.05, 62302, sourcebus, 0, 0.966567, 0, 1.01929, x_39754_1, x_14836
8155, 0, 0.987173, 0, 1.05, 62302, sourcebus, 0, 0.966183, 0, 1.01912, x_39754_1, x_14836
8156, 0, 0.988223, 0, 1.05, 62302, sourcebus, 0, 0.967543, 0, 1.0196, x_39754_1, x_14836
8157, 0, 0.991148, 0, 1.05, 62302, sourcebus, 0, 0.97147, 0, 1.02107, x_39754_1, x_14836
8158, 0, 0.994655, 0, 1.05, 62302, sourcebus, 0, 0.976234, 0, 1.02287, x_39754_1, x_14836
8159, 0, 0.9991, 0, 1.05, 62302, sourcebus, 0, 0.982252, 0, 1.02514, x_39754_1, x_14836
8160, 0, 1.00647, 0, 1.05, 62302, sourcebus, 0, 0.992354, 0, 1.029, x_39754_1, x_14836
8161, 0, 1.01336, 0, 1.05, 62302, sourcebus, 0, 1.00192, 0, 1.03269, x_39754_1, x_14836
8162, 0, 1.01951, 0, 1.05, 62302, sourcebus, 0, 1.0104, 0, 1.03592, x_39754_1, x_14836
8163, 0, 1.02372, 0, 1.05, 62302, sourcebus, 0, 1.01621, 0, 1.03813, x_39754_1, x_14836
8164, 0, 1.02575, 0, 1.05, 62302, sourcebus, 0, 1.0182, 0, 1.03922, x_6568_1, x_14836
8165, 0, 1.02764, 0, 1.05, 62302, sourcebus, 0, 1.0197, 0, 1.04024, x_6568_1, x_14836
8166, 0, 1.02775, 0, 1.05, 62302, sourcebus, 0, 1.01895, 0, 1.04035, x_6568_1, x_14836
8167, 0, 1.02675, 0, 1.05, 62302, sourcebus, 0, 1.01838, 0, 1.03979, x_69478_1, x_14836
8168, 0, 1.02507, 0, 1.05, 62302, sourcebus, 0, 1.01576, 0, 1.03891, x_69478_1, x_14836
8169, 0, 1.02312, 0, 1.05, 62302, sourcebus, 0, 1.01257, 0, 1.03795, x_69478_1, x_14836
8170, 0, 1.02003, 0, 1.05, 62302, sourcebus, 0, 1.00965, 0, 1.0364, x_69478_1, x_14836
8171, 0, 1.01397, 0, 1.05, 62302, sourcebus, 0, 1.00109, 0, 1.03336, x_6568_1, x_14836
8172, 0, 1.00628, 0, 1.05, 62302, sourcebus, 0, 0.992138, 0, 1.02937, x_6568_1, x_14836
8173, 0, 0.999604, 0, 1.05, 62302, sourcebus, 0, 0.98339, 0, 1.02585, x_39754_1, x_14836
8174, 0, 0.994819, 0, 1.05, 62302, sourcebus, 0, 0.976743, 0, 1.02326, x_39754_1, x_14836
8175, 0, 0.991545, 0, 1.05, 62302, sourcebus, 0, 0.972027, 0, 1.02133, x_39754_1, x_14836
8176, 0, 0.988858, 0, 1.05, 62302, sourcebus, 0, 0.968292, 0, 1.01986, x_39754_1, x_14836
8177, 0, 0.986552, 0, 1.05, 62302, sourcebus, 0, 0.96511, 0, 1.01861, x_39754_1, x_14836
8178, 0, 0.985342, 0, 1.05, 62302, sourcebus, 0, 0.963416, 0, 1.01793, x_39754_1, x_14836
8179, 0, 0.985907, 0, 1.05, 62302, sourcebus, 0, 0.964159, 0, 1.0182, x_39754_1, x_14836
8180, 0, 0.986718, 0, 1.05, 62302, sourcebus, 0, 0.965286, 0, 1.01864, x_39754_1, x_14836
8181, 0, 0.989805, 0, 1.05, 62302, sourcebus, 0, 0.969568, 0, 1.02031, x_39754_1, x_14836
8182, 0, 0.993199, 0, 1.05, 62302, sourcebus, 0, 0.97413, 0, 1.02201, x_39754_1, x_14836
8183, 0, 0.996396, 0, 1.05, 62302, sourcebus, 0, 0.978486, 0, 1.02367, x_39754_1, x_14836
8184, 0, 1.00272, 0, 1.05, 62302, sourcebus, 0, 0.98714, 0, 1.02698, x_39754_1, x_14836
8185, 0, 1.00876, 0, 1.05, 62302, sourcebus, 0, 0.995561, 0, 1.03025, x_39754_1, x_14836
8186, 0, 1.01476, 0, 1.05, 62302, sourcebus, 0, 1.00381, 0, 1.0334, x_39754_1, x_14836
8187, 0, 1.01929, 0, 1.05, 62302, sourcebus, 0, 1.01006, 0, 1.03577, x_39754_1, x_14836
8188, 0, 1.02264, 0, 1.05, 62302, sourcebus, 0, 1.01467, 0, 1.03753, x_39754_1, x_14836
8189, 0, 1.02519, 0, 1.05, 62302, sourcebus, 0, 1.01821, 0, 1.03889, x_39754_1, x_14836
8190, 0, 1.02589, 0, 1.05, 62302, sourcebus, 0, 1.01839, 0, 1.03932, x_6568_1, x_14836
8191, 0, 1.02636, 0, 1.05, 62302, sourcebus, 0, 1.01732, 0, 1.03965, x_6568_1, x_14836
8192, 0, 1.02548, 0, 1.05, 62302, sourcebus, 0, 1.01424, 0, 1.03931, x_6568_1, x_14836
8193, 0, 1.02359, 0, 1.05, 62302, sourcebus, 0, 1.01252, 0, 1.03834, x_6568_1, x_14836
8194, 0, 1.01842, 0, 1.05, 62302, sourcebus, 0, 1.00549, 0, 1.03571, x_6568_1, x_14836
8195, 0, 1.01252, 0, 1.05, 62302, sourcebus, 0, 0.999976, 0, 1.03259, x_6568_1, x_14836
8196, 0, 1.00375, 0, 1.05, 62302, sourcebus, 0, 0.989018, 0, 1.02798, x_39754_1, x_14836
8197, 0, 0.997001, 0, 1.05, 62302, sourcebus, 0, 0.979762, 0, 1.02443, x_39754_1, x_14836
8198, 0, 0.990929, 0, 1.05, 62302, sourcebus, 0, 0.971461, 0, 1.02125, x_39754_1, x_14836
8199, 0, 0.98782, 0, 1.05, 62302, sourcebus, 0, 0.967215, 0, 1.01961, x_39754_1, x_14836
8200, 0, 0.985008, 0, 1.05, 62302, sourcebus, 0, 0.963332, 0, 1.01809, x_39754_1, x_14836
8201, 0, 0.985099, 0, 1.05, 62302, sourcebus, 0, 0.963375, 0, 1.01806, x_39754_1, x_14836
8202, 0, 0.985872, 0, 1.05, 62302, sourcebus, 0, 0.964344, 0, 1.01839, x_39754_1, x_14836
8203, 0, 0.986259, 0, 1.05, 62302, sourcebus, 0, 0.964899, 0, 1.01861, x_39754_1, x_14836
8204, 0, 0.987147, 0, 1.05, 62302, sourcebus, 0, 0.966056, 0, 1.01902, x_39754_1, x_14836
8205, 0, 0.989933, 0, 1.05, 62302, sourcebus, 0, 0.969869, 0, 1.02049, x_39754_1, x_14836
8206, 0, 0.992437, 0, 1.05, 62302, sourcebus, 0, 0.973201, 0, 1.02171, x_39754_1, x_14836
8207, 0, 0.995975, 0, 1.05, 62302, sourcebus, 0, 0.977968, 0, 1.0235, x_39754_1, x_14836
8208, 0, 1.00239, 0, 1.05, 62302, sourcebus, 0, 0.986745, 0, 1.02685, x_39754_1, x_14836
8209, 0, 1.00812, 0, 1.05, 62302, sourcebus, 0, 0.994663, 0, 1.0299, x_39754_1, x_14836
8210, 0, 1.01391, 0, 1.05, 62302, sourcebus, 0, 1.00264, 0, 1.03295, x_39754_1, x_14836
8211, 0, 1.01805, 0, 1.05, 62302, sourcebus, 0, 1.00833, 0, 1.03511, x_39754_1, x_14836
8212, 0, 1.02145, 0, 1.05, 62302, sourcebus, 0, 1.01305, 0, 1.03693, x_39754_1, x_14836
8213, 0, 1.02361, 0, 1.05, 62302, sourcebus, 0, 1.01589, 0, 1.03811, x_6568_1, x_14836
8214, 0, 1.02474, 0, 1.05, 62302, sourcebus, 0, 1.01673, 0, 1.03874, x_6568_1, x_14836
8215, 0, 1.0252, 0, 1.05, 62302, sourcebus, 0, 1.01693, 0, 1.03901, x_6568_1, x_14836
8216, 0, 1.02426, 0, 1.05, 62302, sourcebus, 0, 1.01498, 0, 1.03858, x_6568_1, x_14836
8217, 0, 1.02, 0, 1.05, 62302, sourcebus, 0, 1.00866, 0, 1.03645, x_6568_1, x_14836
8218, 0, 1.01483, 0, 1.05, 62302, sourcebus, 0, 1.00213, 0, 1.03382, x_6568_1, x_14836
8219, 0, 1.00821, 0, 1.05, 62302, sourcebus, 0, 0.994236, 0, 1.03039, x_6568_1, x_14836
8220, 0, 1.00089, 0, 1.05, 62302, sourcebus, 0, 0.985166, 0, 1.02655, x_39754_1, x_14836
8221, 0, 0.993628, 0, 1.05, 62302, sourcebus, 0, 0.975216, 0, 1.02272, x_39754_1, x_14836
8222, 0, 0.988046, 0, 1.05, 62302, sourcebus, 0, 0.96758, 0, 1.01978, x_39754_1, x_14836
8223, 0, 0.985387, 0, 1.05, 62302, sourcebus, 0, 0.963965, 0, 1.0184, x_39754_1, x_14836
8224, 0, 0.983119, 0, 1.05, 62302, sourcebus, 0, 0.960806, 0, 1.01715, x_39754_1, x_14836
8225, 0, 0.981864, 0, 1.05, 62302, sourcebus, 0, 0.959017, 0, 1.01641, x_39754_1, x_14836
8226, 0, 0.980589, 0, 1.05, 62302, sourcebus, 0, 0.957244, 0, 1.0157, x_39754_1, x_14836
8227, 0, 0.979547, 0, 1.05, 62302, sourcebus, 0, 0.955737, 0, 1.01507, x_39754_1, x_14836
8228, 0, 0.980489, 0, 1.05, 62302, sourcebus, 0, 0.956966, 0, 1.01551, x_39754_1, x_14836
8229, 0, 0.983161, 0, 1.05, 62302, sourcebus, 0, 0.960575, 0, 1.01688, x_39754_1, x_14836
8230, 0, 0.986706, 0, 1.05, 62302, sourcebus, 0, 0.965359, 0, 1.01869, x_39754_1, x_14836
8231, 0, 0.991422, 0, 1.05, 62302, sourcebus, 0, 0.97179, 0, 1.02115, x_39754_1, x_14836
8232, 0, 0.998196, 0, 1.05, 62302, sourcebus, 0, 0.981073, 0, 1.02472, x_39754_1, x_14836
8233, 0, 1.00579, 0, 1.05, 62302, sourcebus, 0, 0.991373, 0, 1.0286, x_39754_1, x_14836
8234, 0, 1.01156, 0, 1.05, 62302, sourcebus, 0, 0.999316, 0, 1.03164, x_39754_1, x_14836
8235, 0, 1.01568, 0, 1.05, 62302, sourcebus, 0, 1.00501, 0, 1.03382, x_39754_1, x_14836
8236, 0, 1.01923, 0, 1.05, 62302, sourcebus, 0, 1.0099, 0, 1.03569, x_39754_1, x_14836
8237, 0, 1.02183, 0, 1.05, 62302, sourcebus, 0, 1.01351, 0, 1.03708, x_39754_1, x_14836
8238, 0, 1.02251, 0, 1.05, 62302, sourcebus, 0, 1.01445, 0, 1.03745, x_39754_1, x_14836
8239, 0, 1.02077, 0, 1.05, 62302, sourcebus, 0, 1.01218, 0, 1.03665, x_39754_1, x_14836
8240, 0, 1.02005, 0, 1.05, 62302, sourcebus, 0, 1.01085, 0, 1.03635, x_6568_1, x_14836
8241, 0, 1.01926, 0, 1.05, 62302, sourcebus, 0, 1.00876, 0, 1.03603, x_6568_1, x_14836
8242, 0, 1.01531, 0, 1.05, 62302, sourcebus, 0, 1.00274, 0, 1.03405, x_6568_1, x_14836
8243, 0, 1.0103, 0, 1.05, 62302, sourcebus, 0, 0.995764, 0, 1.03151, x_6568_1, x_14836
8244, 0, 1.00329, 0, 1.05, 62302, sourcebus, 0, 0.988438, 0, 1.02779, x_39754_1, x_14836
8245, 0, 0.996244, 0, 1.05, 62302, sourcebus, 0, 0.978872, 0, 1.02416, x_39754_1, x_14836
8246, 0, 0.991647, 0, 1.05, 62302, sourcebus, 0, 0.972622, 0, 1.02178, x_39754_1, x_14836
8247, 0, 0.988325, 0, 1.05, 62302, sourcebus, 0, 0.968093, 0, 1.02004, x_39754_1, x_14836
8248, 0, 0.995687, 0, 1.05, 62302, sourcebus, 0, 0.978113, 0, 1.02387, x_39754_1, x_14836
8249, 0, 0.994145, 0, 1.05, 62302, sourcebus, 0, 0.975834, 0, 1.02291, x_39754_1, x_14836
8250, 0, 0.988427, 0, 1.05, 62302, sourcebus, 0, 0.967826, 0, 1.01973, x_39754_1, x_14836
8251, 0, 0.986439, 0, 1.05, 62302, sourcebus, 0, 0.965045, 0, 1.01862, x_39754_1, x_14836
